date,state,crop_name,price_usd_per_lb
2022-02-01,NE,Barley,0.103
2022-03-01,NE,Barley,0.108
2022-04-01,NE,Barley,0.107
2022-05-01,NE,Barley,0.105
2022-06-01,NE,Barley,0.106
2022-07-01,NE,Barley,0.109
2022-08-01,NE,Barley,0.109
2022-09-01,NE,Barley,0.112
2022-10-01,NE,Barley,0.112
2022-11-01,NE,Barley,0.112
2022-12-01,NE,Barley,0.113
2023-01-01,NE,Barley,0.114
2023-02-01,NE,Barley,0.12
2023-03-01,NE,Barley,0.121
2023-04-01,NE,Barley,0.12
2023-05-01,NE,Barley,0.122
2023-06-01,NE,Barley,0.126
2023-07-01,NE,Barley,0.129
2023-08-01,NE,Barley,0.131
2023-09-01,NE,Barley,0.126
2023-10-01,NE,Barley,0.116
2023-11-01,NE,Barley,0.121
2023-12-01,NE,Barley,0.122
2024-01-01,NE,Barley,0.122
2024-02-01,NE,Barley,0.125
2024-03-01,NE,Barley,0.132
2024-04-01,NE,Barley,0.137
2024-05-01,NE,Barley,0.141
2024-06-01,NE,Barley,0.138
2024-07-01,NE,Barley,0.135
2024-08-01,NE,Barley,0.125
2024-09-01,NE,Barley,0.127
2024-10-01,NE,Barley,0.132
2024-11-01,NE,Barley,0.136
2024-12-01,NE,Barley,0.139
2025-01-01,NE,Barley,0.138
2025-02-01,NE,Barley,0.136
2025-03-01,NE,Barley,0.133
2025-04-01,NE,Barley,0.132
2025-05-01,NE,Barley,0.128
2025-06-01,NE,Barley,0.135
2025-07-01,NE,Barley,0.13
2025-08-01,NE,Barley,0.129
2025-09-01,NE,Barley,0.121
2020-10-01,NE,Oats,0.081
2020-11-01,NE,Oats,0.081
2020-12-01,NE,Oats,0.08
2021-01-01,NE,Oats,0.078
2021-02-01,NE,Oats,0.078
2021-03-01,NE,Oats,0.076
2021-04-01,NE,Oats,0.076
2021-05-01,NE,Oats,0.08
2021-06-01,NE,Oats,0.081
2021-07-01,NE,Oats,0.082
2021-08-01,NE,Oats,0.081
2021-09-01,NE,Oats,0.079
2021-10-01,NE,Oats,0.079
2021-11-01,NE,Oats,0.085
2021-12-01,NE,Oats,0.084
2022-01-01,NE,Oats,0.085
2022-02-01,NE,Oats,0.083
2022-03-01,NE,Oats,0.076
2022-04-01,NE,Oats,0.074
2022-05-01,NE,Oats,0.08
2022-06-01,NE,Oats,0.081
2022-07-01,NE,Oats,0.085
2022-08-01,NE,Oats,0.084
2022-09-01,NE,Oats,0.078
2022-10-01,NE,Oats,0.076
2022-11-01,NE,Oats,0.077
2022-12-01,NE,Oats,0.077
2023-01-01,NE,Oats,0.077
2023-02-01,NE,Oats,0.076
2023-03-01,NE,Oats,0.078
2023-04-01,NE,Oats,0.077
2023-05-01,NE,Oats,0.078
2023-06-01,NE,Oats,0.078
2023-07-01,NE,Oats,0.077
2023-08-01,NE,Oats,0.075
2023-09-01,NE,Oats,0.074
2023-10-01,NE,Oats,0.078
2023-11-01,NE,Oats,0.081
2023-12-01,NE,Oats,0.083
2024-01-01,NE,Oats,0.081
2024-02-01,NE,Oats,0.078
2024-03-01,NE,Oats,0.081
2024-04-01,NE,Oats,0.083
2024-05-01,NE,Oats,0.083
2024-06-01,NE,Oats,0.082
2024-07-01,NE,Oats,0.079
2024-08-01,NE,Oats,0.081
2024-09-01,NE,Oats,0.083
2024-10-01,NE,Oats,0.082
2024-11-01,NE,Oats,0.08
2024-12-01,NE,Oats,0.083
2025-01-01,NE,Oats,0.081
2025-02-01,NE,Oats,0.086
2025-03-01,NE,Oats,0.085
2025-04-01,NE,Oats,0.084
2025-05-01,NE,Oats,0.084
2025-06-01,NE,Oats,0.083
2025-07-01,NE,Oats,0.086
2025-08-01,NE,Oats,0.089
2025-09-01,NE,Oats,0.091
2020-10-01,NE,Alfalfa,0.121
2020-11-01,NE,Alfalfa,0.119
2020-12-01,NE,Alfalfa,0.119
2021-01-01,NE,Alfalfa,0.117
2021-02-01,NE,Alfalfa,0.123
2021-03-01,NE,Alfalfa,0.126
2021-04-01,NE,Alfalfa,0.126
2021-05-01,NE,Alfalfa,0.122
2021-06-01,NE,Alfalfa,0.128
2021-07-01,NE,Alfalfa,0.129
2021-08-01,NE,Alfalfa,0.128
2021-09-01,NE,Alfalfa,0.134
2021-10-01,NE,Alfalfa,0.132
2021-11-01,NE,Alfalfa,0.131
2021-12-01,NE,Alfalfa,0.13
2022-01-01,NE,Alfalfa,0.125
2022-02-01,NE,Alfalfa,0.126
2022-03-01,NE,Alfalfa,0.123
2022-04-01,NE,Alfalfa,0.121
2022-05-01,NE,Alfalfa,0.118
2022-06-01,NE,Alfalfa,0.116
2022-07-01,NE,Alfalfa,0.113
2022-08-01,NE,Alfalfa,0.114
2022-09-01,NE,Alfalfa,0.114
2022-10-01,NE,Alfalfa,0.114
2022-11-01,NE,Alfalfa,0.122
2022-12-01,NE,Alfalfa,0.121
2023-01-01,NE,Alfalfa,0.124
2023-02-01,NE,Alfalfa,0.126
2023-03-01,NE,Alfalfa,0.126
2023-04-01,NE,Alfalfa,0.127
2023-05-01,NE,Alfalfa,0.127
2023-06-01,NE,Alfalfa,0.128
2023-07-01,NE,Alfalfa,0.126
2023-08-01,NE,Alfalfa,0.124
2023-09-01,NE,Alfalfa,0.124
2023-10-01,NE,Alfalfa,0.116
2023-11-01,NE,Alfalfa,0.122
2023-12-01,NE,Alfalfa,0.13
2024-01-01,NE,Alfalfa,0.13
2024-02-01,NE,Alfalfa,0.133
2024-03-01,NE,Alfalfa,0.137
2024-04-01,NE,Alfalfa,0.132
2024-05-01,NE,Alfalfa,0.135
2024-06-01,NE,Alfalfa,0.134
2024-07-01,NE,Alfalfa,0.143
2024-08-01,NE,Alfalfa,0.142
2024-09-01,NE,Alfalfa,0.146
2024-10-01,NE,Alfalfa,0.145
2024-11-01,NE,Alfalfa,0.155
2024-12-01,NE,Alfalfa,0.152
2025-01-01,NE,Alfalfa,0.158
2025-02-01,NE,Alfalfa,0.161
2025-03-01,NE,Alfalfa,0.163
2025-04-01,NE,Alfalfa,0.164
2025-05-01,NE,Alfalfa,0.16
2025-06-01,NE,Alfalfa,0.148
2025-07-01,NE,Alfalfa,0.153
2025-08-01,NE,Alfalfa,0.15
2025-09-01,NE,Alfalfa,0.156
2020-10-01,NE,Potato,0.222
2020-11-01,NE,Potato,0.23
2020-12-01,NE,Potato,0.236
2021-01-01,NE,Potato,0.218
2021-02-01,NE,Potato,0.222
2021-03-01,NE,Potato,0.22
2021-04-01,NE,Potato,0.228
2021-05-01,NE,Potato,0.232
2021-06-01,NE,Potato,0.236
2021-07-01,NE,Potato,0.234
2021-08-01,NE,Potato,0.228
2021-09-01,NE,Potato,0.225
2021-10-01,NE,Potato,0.213
2021-11-01,NE,Potato,0.209
2021-12-01,NE,Potato,0.2
2022-01-01,NE,Potato,0.191
2022-02-01,NE,Potato,0.192
2022-03-01,NE,Potato,0.195
2022-04-01,NE,Potato,0.195
2022-05-01,NE,Potato,0.192
2022-06-01,NE,Potato,0.186
2022-07-01,NE,Potato,0.185
2022-08-01,NE,Potato,0.18
2022-09-01,NE,Potato,0.18
2022-10-01,NE,Potato,0.171
2022-11-01,NE,Potato,0.175
2022-12-01,NE,Potato,0.172
2023-01-01,NE,Potato,0.174
2023-02-01,NE,Potato,0.179
2023-03-01,NE,Potato,0.18
2023-04-01,NE,Potato,0.185
2023-05-01,NE,Potato,0.173
2023-06-01,NE,Potato,0.171
2023-07-01,NE,Potato,0.176
2023-08-01,NE,Potato,0.179
2023-09-01,NE,Potato,0.189
2023-10-01,NE,Potato,0.199
2023-11-01,NE,Potato,0.2
2023-12-01,NE,Potato,0.199
2024-01-01,NE,Potato,0.193
2024-02-01,NE,Potato,0.19
2024-03-01,NE,Potato,0.188
2024-04-01,NE,Potato,0.185
2024-05-01,NE,Potato,0.18
2024-06-01,NE,Potato,0.182
2024-07-01,NE,Potato,0.191
2024-08-01,NE,Potato,0.196
2024-09-01,NE,Potato,0.195
2024-10-01,NE,Potato,0.2
2024-11-01,NE,Potato,0.203
2024-12-01,NE,Potato,0.202
2025-01-01,NE,Potato,0.202
2025-02-01,NE,Potato,0.2
2025-03-01,NE,Potato,0.204
2025-04-01,NE,Potato,0.205
2025-05-01,NE,Potato,0.201
2025-06-01,NE,Potato,0.196
2025-07-01,NE,Potato,0.198
2025-08-01,NE,Potato,0.2
2025-09-01,NE,Potato,0.199
2020-10-01,NV,Alfalfa,0.106
2020-11-01,NV,Alfalfa,0.11
2020-12-01,NV,Alfalfa,0.114
2021-01-01,NV,Alfalfa,0.107
2021-02-01,NV,Alfalfa,0.111
2021-03-01,NV,Alfalfa,0.111
2021-04-01,NV,Alfalfa,0.111
2021-05-01,NV,Alfalfa,0.115
2021-06-01,NV,Alfalfa,0.121
2021-07-01,NV,Alfalfa,0.124
2021-08-01,NV,Alfalfa,0.125
2021-09-01,NV,Alfalfa,0.12
2021-10-01,NV,Alfalfa,0.113
2021-11-01,NV,Alfalfa,0.116
2021-12-01,NV,Alfalfa,0.12
2022-01-01,NV,Alfalfa,0.117
2022-02-01,NV,Alfalfa,0.116
2022-03-01,NV,Alfalfa,0.114
2022-04-01,NV,Alfalfa,0.112
2022-05-01,NV,Alfalfa,0.116
2022-06-01,NV,Alfalfa,0.117
2022-07-01,NV,Alfalfa,0.116
2022-08-01,NV,Alfalfa,0.125
2022-09-01,NV,Alfalfa,0.12
2022-10-01,NV,Alfalfa,0.122
2022-11-01,NV,Alfalfa,0.118
2022-12-01,NV,Alfalfa,0.118
2023-01-01,NV,Alfalfa,0.118
2023-02-01,NV,Alfalfa,0.121
2023-03-01,NV,Alfalfa,0.12
2023-04-01,NV,Alfalfa,0.119
2023-05-01,NV,Alfalfa,0.118
2023-06-01,NV,Alfalfa,0.114
2023-07-01,NV,Alfalfa,0.116
2023-08-01,NV,Alfalfa,0.117
2023-09-01,NV,Alfalfa,0.119
2023-10-01,NV,Alfalfa,0.118
2023-11-01,NV,Alfalfa,0.118
2023-12-01,NV,Alfalfa,0.122
2024-01-01,NV,Alfalfa,0.126
2024-02-01,NV,Alfalfa,0.131
2024-03-01,NV,Alfalfa,0.132
2024-04-01,NV,Alfalfa,0.138
2024-05-01,NV,Alfalfa,0.136
2024-06-01,NV,Alfalfa,0.135
2024-07-01,NV,Alfalfa,0.14
2024-08-01,NV,Alfalfa,0.144
2024-09-01,NV,Alfalfa,0.142
2024-10-01,NV,Alfalfa,0.138
2024-11-01,NV,Alfalfa,0.137
2024-12-01,NV,Alfalfa,0.134
2025-01-01,NV,Alfalfa,0.141
2025-02-01,NV,Alfalfa,0.144
2025-03-01,NV,Alfalfa,0.141
2025-04-01,NV,Alfalfa,0.137
2025-05-01,NV,Alfalfa,0.133
2025-06-01,NV,Alfalfa,0.131
2025-07-01,NV,Alfalfa,0.131
2025-08-01,NV,Alfalfa,0.135
2025-09-01,NV,Alfalfa,0.131
2020-10-01,NV,Lettuce,0.652
2020-11-01,NV,Lettuce,0.633
2020-12-01,NV,Lettuce,0.607
2021-01-01,NV,Lettuce,0.637
2021-02-01,NV,Lettuce,0.663
2021-03-01,NV,Lettuce,0.659
2021-04-01,NV,Lettuce,0.667
2021-05-01,NV,Lettuce,0.675
2021-06-01,NV,Lettuce,0.677
2021-07-01,NV,Lettuce,0.651
2021-08-01,NV,Lettuce,0.603
2021-09-01,NV,Lettuce,0.587
2021-10-01,NV,Lettuce,0.619
2021-11-01,NV,Lettuce,0.654
2021-12-01,NV,Lettuce,0.649
2022-01-01,NV,Lettuce,0.63
2022-02-01,NV,Lettuce,0.635
2022-03-01,NV,Lettuce,0.644
2022-04-01,NV,Lettuce,0.655
2022-05-01,NV,Lettuce,0.606
2022-06-01,NV,Lettuce,0.663
2022-07-01,NV,Lettuce,0.686
2022-08-01,NV,Lettuce,0.681
2022-09-01,NV,Lettuce,0.667
2022-10-01,NV,Lettuce,0.687
2022-11-01,NV,Lettuce,0.697
2022-12-01,NV,Lettuce,0.699
2023-01-01,NV,Lettuce,0.708
2023-02-01,NV,Lettuce,0.706
2023-03-01,NV,Lettuce,0.714
2023-04-01,NV,Lettuce,0.73
2023-05-01,NV,Lettuce,0.737
2023-06-01,NV,Lettuce,0.744
2023-07-01,NV,Lettuce,0.775
2023-08-01,NV,Lettuce,0.738
2023-09-01,NV,Lettuce,0.72
2023-10-01,NV,Lettuce,0.721
2023-11-01,NV,Lettuce,0.705
2023-12-01,NV,Lettuce,0.697
2024-01-01,NV,Lettuce,0.723
2024-02-01,NV,Lettuce,0.72
2024-03-01,NV,Lettuce,0.681
2024-04-01,NV,Lettuce,0.672
2024-05-01,NV,Lettuce,0.673
2024-06-01,NV,Lettuce,0.674
2024-07-01,NV,Lettuce,0.685
2024-08-01,NV,Lettuce,0.695
2024-09-01,NV,Lettuce,0.692
2024-10-01,NV,Lettuce,0.667
2024-11-01,NV,Lettuce,0.659
2024-12-01,NV,Lettuce,0.646
2025-01-01,NV,Lettuce,0.641
2025-02-01,NV,Lettuce,0.654
2025-03-01,NV,Lettuce,0.662
2025-04-01,NV,Lettuce,0.678
2025-05-01,NV,Lettuce,0.67
2025-06-01,NV,Lettuce,0.701
2025-07-01,NV,Lettuce,0.715
2025-08-01,NV,Lettuce,0.717
2025-09-01,NV,Lettuce,0.73
2020-10-01,NV,Tomato (processing),0.098
2020-11-01,NV,Tomato (processing),0.092
2020-12-01,NV,Tomato (processing),0.09
2021-01-01,NV,Tomato (processing),0.092
2021-02-01,NV,Tomato (processing),0.092
2021-03-01,NV,Tomato (processing),0.092
2021-04-01,NV,Tomato (processing),0.09
2021-05-01,NV,Tomato (processing),0.084
2021-06-01,NV,Tomato (processing),0.088
2021-07-01,NV,Tomato (processing),0.087
2021-08-01,NV,Tomato (processing),0.086
2021-09-01,NV,Tomato (processing),0.085
2021-10-01,NV,Tomato (processing),0.088
2021-11-01,NV,Tomato (processing),0.09
2021-12-01,NV,Tomato (processing),0.087
2022-01-01,NV,Tomato (processing),0.091
2022-02-01,NV,Tomato (processing),0.09
2022-03-01,NV,Tomato (processing),0.088
2022-04-01,NV,Tomato (processing),0.088
2022-05-01,NV,Tomato (processing),0.086
2022-06-01,NV,Tomato (processing),0.082
2022-07-01,NV,Tomato (processing),0.084
2022-08-01,NV,Tomato (processing),0.084
2022-09-01,NV,Tomato (processing),0.085
2022-10-01,NV,Tomato (processing),0.086
2022-11-01,NV,Tomato (processing),0.087
2022-12-01,NV,Tomato (processing),0.082
2023-01-01,NV,Tomato (processing),0.08
2023-02-01,NV,Tomato (processing),0.081
2023-03-01,NV,Tomato (processing),0.078
2023-04-01,NV,Tomato (processing),0.079
2023-05-01,NV,Tomato (processing),0.076
2023-06-01,NV,Tomato (processing),0.076
2023-07-01,NV,Tomato (processing),0.079
2023-08-01,NV,Tomato (processing),0.081
2023-09-01,NV,Tomato (processing),0.077
2023-10-01,NV,Tomato (processing),0.079
2023-11-01,NV,Tomato (processing),0.083
2023-12-01,NV,Tomato (processing),0.09
2024-01-01,NV,Tomato (processing),0.091
2024-02-01,NV,Tomato (processing),0.087
2024-03-01,NV,Tomato (processing),0.089
2024-04-01,NV,Tomato (processing),0.093
2024-05-01,NV,Tomato (processing),0.092
2024-06-01,NV,Tomato (processing),0.095
2024-07-01,NV,Tomato (processing),0.093
2024-08-01,NV,Tomato (processing),0.094
2024-09-01,NV,Tomato (processing),0.087
2024-10-01,NV,Tomato (processing),0.084
2024-11-01,NV,Tomato (processing),0.084
2024-12-01,NV,Tomato (processing),0.083
2025-01-01,NV,Tomato (processing),0.08
2025-02-01,NV,Tomato (processing),0.079
2025-03-01,NV,Tomato (processing),0.08
2025-04-01,NV,Tomato (processing),0.08
2025-05-01,NV,Tomato (processing),0.08
2025-06-01,NV,Tomato (processing),0.081
2025-07-01,NV,Tomato (processing),0.081
2025-08-01,NV,Tomato (processing),0.084
2025-09-01,NV,Tomato (processing),0.081
2020-10-01,NV,Onion (bulb),0.317
2020-11-01,NV,Onion (bulb),0.328
2020-12-01,NV,Onion (bulb),0.324
2021-01-01,NV,Onion (bulb),0.322
2021-02-01,NV,Onion (bulb),0.324
2021-03-01,NV,Onion (bulb),0.329
2021-04-01,NV,Onion (bulb),0.34
2021-05-01,NV,Onion (bulb),0.327
2021-06-01,NV,Onion (bulb),0.331
2021-07-01,NV,Onion (bulb),0.31
2021-08-01,NV,Onion (bulb),0.308
2021-09-01,NV,Onion (bulb),0.322
2021-10-01,NV,Onion (bulb),0.308
2021-11-01,NV,Onion (bulb),0.293
2021-12-01,NV,Onion (bulb),0.295
2022-01-01,NV,Onion (bulb),0.307
2022-02-01,NV,Onion (bulb),0.31
2022-03-01,NV,Onion (bulb),0.293
2022-04-01,NV,Onion (bulb),0.278
2022-05-01,NV,Onion (bulb),0.279
2022-06-01,NV,Onion (bulb),0.269
2022-07-01,NV,Onion (bulb),0.27
2022-08-01,NV,Onion (bulb),0.272
2022-09-01,NV,Onion (bulb),0.268
2022-10-01,NV,Onion (bulb),0.282
2022-11-01,NV,Onion (bulb),0.287
2022-12-01,NV,Onion (bulb),0.298
2023-01-01,NV,Onion (bulb),0.306
2023-02-01,NV,Onion (bulb),0.304
2023-03-01,NV,Onion (bulb),0.303
2023-04-01,NV,Onion (bulb),0.3
2023-05-01,NV,Onion (bulb),0.306
2023-06-01,NV,Onion (bulb),0.3
2023-07-01,NV,Onion (bulb),0.316
2023-08-01,NV,Onion (bulb),0.309
2023-09-01,NV,Onion (bulb),0.311
2023-10-01,NV,Onion (bulb),0.308
2023-11-01,NV,Onion (bulb),0.304
2023-12-01,NV,Onion (bulb),0.324
2024-01-01,NV,Onion (bulb),0.32
2024-02-01,NV,Onion (bulb),0.317
2024-03-01,NV,Onion (bulb),0.311
2024-04-01,NV,Onion (bulb),0.311
2024-05-01,NV,Onion (bulb),0.31
2024-06-01,NV,Onion (bulb),0.3
2024-07-01,NV,Onion (bulb),0.296
2024-08-01,NV,Onion (bulb),0.301
2024-09-01,NV,Onion (bulb),0.31
2024-10-01,NV,Onion (bulb),0.311
2024-11-01,NV,Onion (bulb),0.311
2024-12-01,NV,Onion (bulb),0.308
2025-01-01,NV,Onion (bulb),0.303
2025-02-01,NV,Onion (bulb),0.295
2025-03-01,NV,Onion (bulb),0.281
2025-04-01,NV,Onion (bulb),0.275
2025-05-01,NV,Onion (bulb),0.283
2025-06-01,NV,Onion (bulb),0.279
2025-07-01,NV,Onion (bulb),0.276
2025-08-01,NV,Onion (bulb),0.273
2025-09-01,NV,Onion (bulb),0.283
2020-10-01,NV,Potato,0.253
2020-11-01,NV,Potato,0.255
2020-12-01,NV,Potato,0.254
2021-01-01,NV,Potato,0.255
2021-02-01,NV,Potato,0.257
2021-03-01,NV,Potato,0.257
2021-04-01,NV,Potato,0.263
2021-05-01,NV,Potato,0.263
2021-06-01,NV,Potato,0.277
2021-07-01,NV,Potato,0.277
2021-08-01,NV,Potato,0.263
2021-09-01,NV,Potato,0.268
2021-10-01,NV,Potato,0.271
2021-11-01,NV,Potato,0.271
2021-12-01,NV,Potato,0.269
2022-01-01,NV,Potato,0.252
2022-02-01,NV,Potato,0.238
2022-03-01,NV,Potato,0.249
2022-04-01,NV,Potato,0.245
2022-05-01,NV,Potato,0.252
2022-06-01,NV,Potato,0.24
2022-07-01,NV,Potato,0.232
2022-08-01,NV,Potato,0.237
2022-09-01,NV,Potato,0.236
2022-10-01,NV,Potato,0.24
2022-11-01,NV,Potato,0.24
2022-12-01,NV,Potato,0.239
2023-01-01,NV,Potato,0.234
2023-02-01,NV,Potato,0.225
2023-03-01,NV,Potato,0.235
2023-04-01,NV,Potato,0.246
2023-05-01,NV,Potato,0.238
2023-06-01,NV,Potato,0.23
2023-07-01,NV,Potato,0.228
2023-08-01,NV,Potato,0.23
2023-09-01,NV,Potato,0.229
2023-10-01,NV,Potato,0.232
2023-11-01,NV,Potato,0.232
2023-12-01,NV,Potato,0.231
2024-01-01,NV,Potato,0.248
2024-02-01,NV,Potato,0.244
2024-03-01,NV,Potato,0.256
2024-04-01,NV,Potato,0.267
2024-05-01,NV,Potato,0.271
2024-06-01,NV,Potato,0.256
2024-07-01,NV,Potato,0.256
2024-08-01,NV,Potato,0.252
2024-09-01,NV,Potato,0.252
2024-10-01,NV,Potato,0.244
2024-11-01,NV,Potato,0.25
2024-12-01,NV,Potato,0.257
2025-01-01,NV,Potato,0.266
2025-02-01,NV,Potato,0.263
2025-03-01,NV,Potato,0.255
2025-04-01,NV,Potato,0.257
2025-05-01,NV,Potato,0.271
2025-06-01,NV,Potato,0.271
2025-07-01,NV,Potato,0.275
2025-08-01,NV,Potato,0.273
2025-09-01,NV,Potato,0.269
2020-10-01,NV,Wheat (winter),0.102
2020-11-01,NV,Wheat (winter),0.102
2020-12-01,NV,Wheat (winter),0.103
2021-01-01,NV,Wheat (winter),0.104
2021-02-01,NV,Wheat (winter),0.106
2021-03-01,NV,Wheat (winter),0.107
2021-04-01,NV,Wheat (winter),0.105
2021-05-01,NV,Wheat (winter),0.102
2021-06-01,NV,Wheat (winter),0.102
2021-07-01,NV,Wheat (winter),0.102
2021-08-01,NV,Wheat (winter),0.1
2021-09-01,NV,Wheat (winter),0.101
2021-10-01,NV,Wheat (winter),0.103
2021-11-01,NV,Wheat (winter),0.107
2021-12-01,NV,Wheat (winter),0.112
2022-01-01,NV,Wheat (winter),0.107
2022-02-01,NV,Wheat (winter),0.103
2022-03-01,NV,Wheat (winter),0.103
2022-04-01,NV,Wheat (winter),0.103
2022-05-01,NV,Wheat (winter),0.102
2022-06-01,NV,Wheat (winter),0.1
2022-07-01,NV,Wheat (winter),0.099
2022-08-01,NV,Wheat (winter),0.101
2022-09-01,NV,Wheat (winter),0.097
2022-10-01,NV,Wheat (winter),0.104
2022-11-01,NV,Wheat (winter),0.104
2022-12-01,NV,Wheat (winter),0.107
2023-01-01,NV,Wheat (winter),0.105
2023-02-01,NV,Wheat (winter),0.107
2023-03-01,NV,Wheat (winter),0.107
2023-04-01,NV,Wheat (winter),0.11
2023-05-01,NV,Wheat (winter),0.109
2023-06-01,NV,Wheat (winter),0.114
2023-07-01,NV,Wheat (winter),0.109
2023-08-01,NV,Wheat (winter),0.112
2023-09-01,NV,Wheat (winter),0.113
2023-10-01,NV,Wheat (winter),0.109
2023-11-01,NV,Wheat (winter),0.116
2023-12-01,NV,Wheat (winter),0.122
2024-01-01,NV,Wheat (winter),0.115
2024-02-01,NV,Wheat (winter),0.115
2024-03-01,NV,Wheat (winter),0.118
2024-04-01,NV,Wheat (winter),0.119
2024-05-01,NV,Wheat (winter),0.125
2024-06-01,NV,Wheat (winter),0.13
2024-07-01,NV,Wheat (winter),0.131
2024-08-01,NV,Wheat (winter),0.14
2024-09-01,NV,Wheat (winter),0.143
2024-10-01,NV,Wheat (winter),0.142
2024-11-01,NV,Wheat (winter),0.14
2024-12-01,NV,Wheat (winter),0.145
2025-01-01,NV,Wheat (winter),0.141
2025-02-01,NV,Wheat (winter),0.14
2025-03-01,NV,Wheat (winter),0.139
2025-04-01,NV,Wheat (winter),0.14
2025-05-01,NV,Wheat (winter),0.139
2025-06-01,NV,Wheat (winter),0.134
2025-07-01,NV,Wheat (winter),0.138
2025-08-01,NV,Wheat (winter),0.137
2025-09-01,NV,Wheat (winter),0.145
2020-10-01,NV,Barley,0.091
2020-11-01,NV,Barley,0.094
2020-12-01,NV,Barley,0.096
2021-01-01,NV,Barley,0.1
2021-02-01,NV,Barley,0.102
2021-03-01,NV,Barley,0.102
2021-04-01,NV,Barley,0.106
2021-05-01,NV,Barley,0.114
2021-06-01,NV,Barley,0.113
2021-07-01,NV,Barley,0.115
2021-08-01,NV,Barley,0.115
2021-09-01,NV,Barley,0.117
2021-10-01,NV,Barley,0.117
2021-11-01,NV,Barley,0.11
2021-12-01,NV,Barley,0.109
2022-01-01,NV,Barley,0.112
2022-02-01,NV,Barley,0.11
2022-03-01,NV,Barley,0.113
2022-04-01,NV,Barley,0.113
2022-05-01,NV,Barley,0.113
2022-06-01,NV,Barley,0.116
2022-07-01,NV,Barley,0.118
2022-08-01,NV,Barley,0.12
2022-09-01,NV,Barley,0.123
2022-10-01,NV,Barley,0.124
2022-11-01,NV,Barley,0.118
2022-12-01,NV,Barley,0.116
2023-01-01,NV,Barley,0.11
2023-02-01,NV,Barley,0.112
2023-03-01,NV,Barley,0.115
2023-04-01,NV,Barley,0.119
2023-05-01,NV,Barley,0.12
2023-06-01,NV,Barley,0.124
2023-07-01,NV,Barley,0.118
2023-08-01,NV,Barley,0.118
2023-09-01,NV,Barley,0.113
2023-10-01,NV,Barley,0.111
2023-11-01,NV,Barley,0.117
2023-12-01,NV,Barley,0.121
2024-01-01,NV,Barley,0.123
2024-02-01,NV,Barley,0.122
2024-03-01,NV,Barley,0.119
2024-04-01,NV,Barley,0.119
2024-05-01,NV,Barley,0.123
2024-06-01,NV,Barley,0.125
2024-07-01,NV,Barley,0.119
2024-08-01,NV,Barley,0.119
2024-09-01,NV,Barley,0.112
2024-10-01,NV,Barley,0.115
2024-11-01,NV,Barley,0.113
2024-12-01,NV,Barley,0.109
2025-01-01,NV,Barley,0.111
2025-02-01,NV,Barley,0.113
2025-03-01,NV,Barley,0.114
2025-04-01,NV,Barley,0.121
2025-05-01,NV,Barley,0.124
2025-06-01,NV,Barley,0.121
2025-07-01,NV,Barley,0.123
2025-08-01,NV,Barley,0.122
2025-09-01,NV,Barley,0.127
2020-10-01,NV,Canola (rapeseed),0.252
2020-11-01,NV,Canola (rapeseed),0.255
2020-12-01,NV,Canola (rapeseed),0.244
2021-01-01,NV,Canola (rapeseed),0.244
2021-02-01,NV,Canola (rapeseed),0.244
2021-03-01,NV,Canola (rapeseed),0.236
2021-04-01,NV,Canola (rapeseed),0.235
2021-05-01,NV,Canola (rapeseed),0.238
2021-06-01,NV,Canola (rapeseed),0.238
2021-07-01,NV,Canola (rapeseed),0.228
2021-08-01,NV,Canola (rapeseed),0.226
2021-09-01,NV,Canola (rapeseed),0.223
2021-10-01,NV,Canola (rapeseed),0.224
2021-11-01,NV,Canola (rapeseed),0.225
2021-12-01,NV,Canola (rapeseed),0.222
2022-01-01,NV,Canola (rapeseed),0.219
2022-02-01,NV,Canola (rapeseed),0.219
2022-03-01,NV,Canola (rapeseed),0.226
2022-04-01,NV,Canola (rapeseed),0.228
2022-05-01,NV,Canola (rapeseed),0.237
2022-06-01,NV,Canola (rapeseed),0.245
2022-07-01,NV,Canola (rapeseed),0.256
2022-08-01,NV,Canola (rapeseed),0.267
2022-09-01,NV,Canola (rapeseed),0.279
2022-10-01,NV,Canola (rapeseed),0.27
2022-11-01,NV,Canola (rapeseed),0.275
2022-12-01,NV,Canola (rapeseed),0.285
2023-01-01,NV,Canola (rapeseed),0.297
2023-02-01,NV,Canola (rapeseed),0.29
2023-03-01,NV,Canola (rapeseed),0.296
2023-04-01,NV,Canola (rapeseed),0.297
2023-05-01,NV,Canola (rapeseed),0.313
2023-06-01,NV,Canola (rapeseed),0.3
2023-07-01,NV,Canola (rapeseed),0.293
2023-08-01,NV,Canola (rapeseed),0.277
2023-09-01,NV,Canola (rapeseed),0.278
2023-10-01,NV,Canola (rapeseed),0.297
2023-11-01,NV,Canola (rapeseed),0.297
2023-12-01,NV,Canola (rapeseed),0.298
2024-01-01,NV,Canola (rapeseed),0.303
2024-02-01,NV,Canola (rapeseed),0.302
2024-03-01,NV,Canola (rapeseed),0.305
2024-04-01,NV,Canola (rapeseed),0.308
2024-05-01,NV,Canola (rapeseed),0.301
2024-06-01,NV,Canola (rapeseed),0.3
2024-07-01,NV,Canola (rapeseed),0.306
2024-08-01,NV,Canola (rapeseed),0.315
2024-09-01,NV,Canola (rapeseed),0.327
2024-10-01,NV,Canola (rapeseed),0.331
